AL-X,AL-Y,AL-Z,AG-X,AG-Y,AG-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,User
8.001202,9.716639,-6.8429956,0.35913026,10.316615,0.48841715,-2.7538424,-5.972626,7.274235,1.1685852,0.8588765,0.7489208,-0.24340804,-0.0780977,0.8985604,3
1.302705,11.855936,-6.692943,4.015076,5.109226,0.92655605,-3.0483801,-6.0906982,7.0555763,1.0439687,0.3885103,0.7483099,-0.25455603,-0.020086195,0.9038458,3
1.8033442,18.719357,-4.84412,-1.6232687,6.8402343,1.3144168,-3.1766305,-4.645223,8.031271,-0.034208454,1.078788,0.19242255,-0.3121575,-0.029830351,0.8854133,3
3.273435,17.937208,0.9721823,-1.5011644,12.899959,1.2808979,-3.743366,-3.079323,8.524985,0.5002986,-0.3481932,-0.23518312,-0.27383998,-0.025196355,0.9019093,3
8.278674,13.645027,-9.271467,0.6392518,10.673351,7.917625,-4.3773675,-2.070107,8.527819,-0.7623598,-1.1643091,-0.04886922,-0.2920774,-0.06992283,0.8960655,3
3.3962069,9.541273,-7.5194206,5.1020436,8.9998045,-1.2401965,-5.220156,-2.6185813,7.8780317,-1.3469579,0.19303341,-0.5338962,-0.29828978,-0.1281437,0.87966996,3
8.890438,4.5097985,-12.811046,-0.34715924,6.4619503,1.0055647,-4.6794715,-2.2346044,8.32343,-0.6554584,-0.5357288,-0.9059132,-0.29369158,-0.18404312,0.86959475,3
8.768363,22.502426,-10.705584,4.51307,2.4396915,-4.283227,-4.684876,-3.1016018,8.037562,-1.2571607,-0.49357912,0.204029,-0.29279226,-0.22154307,0.8697327,3
10.641033,7.712538,-5.5653095,3.5482068,19.883844,-2.8275523,-4.272986,-4.2441497,7.739455,-0.25045475,0.081855945,-0.087964594,-0.3104374,-0.21438728,0.8593544,3
7.299344,13.370333,-6.4933023,5.961562,5.4779334,2.7581203,-3.7396379,-5.1647353,7.450571,0.7147123,0.88453287,-0.5858198,-0.2841042,-0.12604669,0.867096,3
7.1364512,8.6758175,-7.6197453,2.6144683,10.268731,1.5442601,-3.561579,-5.672971,7.162608,1.2052372,0.5839872,0.49846604,-0.27309266,-0.04319964,0.88413376,3
3.4882467,12.241995,-5.714775,2.8634653,4.4316673,0.11971009,-3.7807572,-5.7153916,7.0150247,1.3286319,0.5381723,0.77457714,-0.28637514,0.014583693,0.88575464,3
1.9191567,19.082893,-6.9614954,-0.25139117,7.07726,1.7357962,-3.8692672,-4.3128004,7.9119477,-0.01038471,0.9388999,0.14782938,-0.33227053,0.009997625,0.8707205,3
6.0552487,18.193972,-1.4963899,-1.6424223,13.409924,0.20111294,-4.416513,-2.7665215,8.307296,0.5363397,0.1826487,0.11301007,-0.2934338,0.003172045,0.89185816,3
7.781393,13.841723,-8.529652,2.2744915,12.4785795,5.518635,-5.079471,-1.7966877,8.193978,-0.81000733,-1.3793337,-0.16249016,-0.30150566,-0.07834177,0.88846457,3
3.035246,10.44519,-8.033469,5.0397944,10.081984,-2.3080103,-5.710406,-2.221939,7.656673,-0.49235737,-0.19364429,0.12217305,-0.30150566,-0.07834177,0.88846457,3
9.252308,3.7255716,-12.026577,-0.9576807,6.8761473,0.15083471,-5.281263,-1.8522991,8.052803,-0.49235737,-0.19364429,0.12217305,-0.30150566,-0.07834177,0.88846457,3
9.380717,22.014805,-12.488173,4.3143516,2.0470424,-3.9240966,-4.7360973,-3.3581824,7.9033146,-0.49235737,-0.19364429,0.12217305,-0.30156738,-0.14390926,0.89429396,3
13.349722,7.191369,-5.4311523,3.9432502,19.531897,-4.7979803,-4.7360973,-3.3581824,7.9033146,-0.38973203,0.042760566,0.003665192,-0.32080004,-0.13859923,0.88220346,3
4.4655523,16.569387,-6.1100574,7.40766,5.439626,4.5274353,-4.7360973,-3.3581824,7.9033146,0.8888089,0.62796944,-0.7031059,-0.28986707,-0.048372615,0.88897055,3
4.4655523,16.569387,-6.1100574,-0.2705448,13.211205,1.7932571,-4.449428,-4.2845984,7.616771,1.1704178,0.3200934,0.6206391,-0.2639544,0.034585726,0.90252656,3
4.4655523,16.569387,-6.1100574,-0.2705448,13.211205,1.7932571,-4.692892,-4.383824,7.4114265,1.2113458,0.13805555,0.59498274,-0.2679271,0.082838915,0.90447384,3
2.6274405,18.566011,-8.124342,-0.2705448,13.211205,1.7932571,-4.7207837,-2.840287,8.11279,-0.30787608,0.72082096,0.1337795,-0.31994295,0.06543138,0.890947,3
7.1544576,15.0989,0.111839294,-1.8219875,14.281413,-0.50757074,-4.902009,-1.140166,8.416693,-0.070249505,0.30482176,-0.1142318,-0.30314028,0.049812637,0.90303856,3
8.534958,11.649777,-7.948695,3.3877954,10.089166,7.9870567,-5.2750983,-0.2192489,8.264118,-0.87109387,-1.7427986,-0.3115413,-0.30119553,0.01054174,0.90493834,3
4.2044005,7.8228316,-7.9619913,2.3008277,8.571242,1.1755531,-5.967646,-0.8204688,7.738503,-1.6316211,0.38545597,-0.2761111,-0.30930236,-0.058252696,0.89708686,3
9.533112,3.1828692,-13.256306,-0.01436521,6.4978633,0.557849,-5.8001337,-0.81729555,7.8651676,-0.8729264,-0.94134337,-0.8924741,-0.28395736,-0.124359936,0.89370656,3
9.604439,19.016401,-12.337765,4.050989,3.0789435,-4.7500963,-5.407984,-1.587656,8.025176,-0.95905846,-0.70738196,0.1020145,-0.2737408,-0.16610877,0.89991724,3
12.427284,9.321501,-4.2451344,4.3526587,18.590977,-4.7500963,-5.0878043,-2.906267,7.8637304,-0.13744467,0.031154128,0.28771752,-0.28916463,-0.16337721,0.8943404,3
5.1494102,10.721536,-6.792162,5.497087,7.4028716,3.8953662,-4.186275,-3.9861646,7.9218674,0.84116143,0.79901177,-0.5045747,-0.26460707,-0.07306274,0.9016446,3
9.56975,9.104856,-7.5213594,0.22266077,9.248801,1.0390835,-3.8672318,-4.5211515,7.795774,1.2357804,0.59620446,0.6365216,-0.2522429,0.008312617,0.9144824,3
2.3331628,11.865482,-6.19086,4.3502645,5.837064,0.30885202,-4.111736,-4.5657883,7.64314,1.3469579,0.2968805,0.8906415,-0.255554,0.07290478,0.91489875,3
3.6062639,16.978184,-5.2172184,-1.7812861,8.204929,1.6328455,-4.2004786,-3.0264363,8.328689,0.26267207,1.0213667,0.07513642,-0.3067889,0.0655736,0.89840347,3
4.6935267,17.688408,-1.4086385,0.08619126,12.816162,1.4676456,-4.575797,-1.4155893,8.557369,0.48502702,0.045814894,-0.028099801,-0.2832001,0.07486939,0.9064992,3
9.740662,12.052576,-11.163424,0.581791,13.12262,6.2345014,-5.0202136,-0.21486133,8.421501,-1.0005972,-1.0812315,0.012217305,-0.2832001,0.07486939,0.9064992,3
3.8479598,8.586224,-6.912553,5.5401826,9.02614,-2.834735,-5.8010836,-0.6938003,7.8763223,-1.0329732,-1.0024298,-0.073303826,-0.2832001,0.07486939,0.9064992,3
9.238797,2.33373,-13.233847,-0.7278373,7.1706343,1.6448165,-5.48163,-0.35775328,8.123678,-1.0329732,-1.0024298,-0.073303826,-0.2832001,0.07486939,0.9064992,3
8.037268,22.624687,-12.106876,4.2185836,2.1188686,-4.8123455,-5.48163,-0.35775328,8.123678,-1.0329732,-1.0024298,-0.073303826,-0.2832001,0.07486939,0.9064992,3
10.732115,6.977721,-6.4094296,2.2361844,21.930887,-4.2305546,-5.48163,-0.35775328,8.123678,-1.0329732,-1.0024298,-0.073303826,-0.2832001,0.07486939,0.9064992,3
10.732115,6.977721,-6.4094296,5.2504845,6.619968,1.7142484,-5.48163,-0.35775328,8.123678,-1.0329732,-1.0024298,-0.073303826,-0.2832001,0.07486939,0.9064992,3
10.732115,6.977721,-6.4094296,4.9176903,6.4739213,3.2082303,-5.48163,-0.35775328,8.123678,-1.0329732,-1.0024298,-0.073303826,-0.2832001,0.07486939,0.9064992,3
-5.8864255,-4.3440285,-2.2346425,-7.881712,4.819528,-9.02614,-7.8128996,4.7912836,-3.4889224,3.0262265,-1.6181821,0.2321288,0.8364663,-0.04749557,-0.5364808,4
0.7093034,-8.526238,-5.0799255,-11.798626,0.079008654,-8.688558,-8.964075,2.852456,-2.7711449,2.4275784,-0.09468412,-0.57360244,0.8594682,-0.18616751,-0.42567366,4
5.0160365,0.54970455,-2.6804523,-7.103596,-3.7349546,-8.568848,-9.168359,1.6551859,-3.0613637,-1.2834278,3.1972687,2.6988027,0.8691891,-0.26292512,-0.4009576,4
1.8118386,3.1137023,-4.7308273,-3.9480386,3.4021606,-5.451597,-8.707089,2.1612685,-3.960548,1.5180001,0.68539083,3.3964107,0.8856305,-0.1838706,-0.42549843,4
4.572729,6.752572,-2.8510823,-8.0924015,4.675876,-7.699753,-6.6137886,4.9945292,-5.242411,2.393981,-1.4514158,-2.6896396,0.8856305,-0.1838706,-0.42549843,4
-3.4227047,-6.047978,-1.097435,-4.378995,8.360553,-6.0357823,-6.211996,4.1285167,-6.366855,-2.8454103,-0.118507855,-0.98532563,0.8856305,-0.1838706,-0.42549843,4
-5.8284445,-1.8252947,2.2224922,-10.146626,-1.4580688,-6.789956,-7.288869,2.0262406,-6.2399664,-2.8454103,-0.118507855,-0.98532563,0.8856305,-0.1838706,-0.42549843,4
-7.550393,-2.280026,13.851133,-11.559206,2.3798366,-3.9935284,-7.288869,2.0262406,-6.2399664,-2.8454103,-0.118507855,-0.98532563,0.8856305,-0.1838706,-0.42549843,4
-7.550393,-2.280026,13.851133,-14.599842,-0.23942018,7.065289,-7.288869,2.0262406,-6.2399664,-2.8454103,-0.118507855,-0.98532563,0.8856305,-0.1838706,-0.42549843,4
-7.550393,-2.280026,13.851133,-14.599842,-0.23942018,7.065289,-7.288869,2.0262406,-6.2399664,-2.8454103,-0.118507855,-0.98532563,0.5751471,0.31951317,-0.45899448,4
-7.550393,-2.280026,13.851133,-14.599842,-0.23942018,7.065289,-7.288869,2.0262406,-6.2399664,-2.8454103,-0.118507855,-0.98532563,0.5798719,0.24914642,-0.37627098,4
-7.550393,-2.280026,13.851133,-14.599842,-0.23942018,7.065289,-7.288869,2.0262406,-6.2399664,-2.3377812,0.05009095,1.2253957,0.6949776,0.25203767,-0.2532204,4
-7.550393,-2.280026,13.851133,-14.599842,-0.23942018,7.065289,-8.919096,3.8583975,1.3163887,3.4684927,0.9431759,0.4343252,0.75026584,0.040590916,-0.24620037,4
1.6502995,6.1469717,-3.0737329,-14.599842,-0.23942018,7.065289,-7.59399,5.8757963,1.9941756,-0.07819075,2.0922134,3.549738,0.76686275,-0.21284935,-0.32998142,4
-7.2261186,-4.046626,-10.941308,-8.001422,9.974244,-3.4691982,-6.5361586,7.2537346,-0.9123485,4.6083674,-5.298645,1.6554449,0.72112685,-0.369946,-0.38207793,4
-4.877001,-0.62658405,-0.042937994,-16.440983,3.58412,-9.816227,-4.110303,8.813233,-1.2659687,2.1062634,-4.4990225,2.4556782,0.67474174,-0.394436,-0.44482946,4
-5.9740744,-5.593032,-1.5687662,-11.413159,6.6271505,-0.9552865,-2.8437946,9.013287,-2.6160877,-0.24678956,-1.2070698,0.4868596,0.68442976,-0.39967164,-0.4669857,4
-13.915618,-9.013287,4.351884,-10.084377,3.2202013,-2.834735,-2.182412,9.052043,-3.0770128,-0.3036,-0.21746802,-0.43004912,0.70626116,-0.41351753,-0.44947374,4
-10.099843,-3.8111353,-0.53823185,-16.759413,0,1.7357962,-2.5034492,9.229072,-2.1742558,0.59864795,0.25595254,-0.06841691,0.7233749,-0.4432801,-0.4289171,4
-3.505997,-4.6465697,5.5907817,-12.282255,5.2409077,-3.6152446,-3.1951537,8.924172,-2.514063,1.273654,0.006108652,-0.30115658,0.713269,-0.46910167,-0.42165592,4
-3.6833878,-2.6154509,2.0447993,-6.009446,4.582502,3.4165258,-3.322533,8.604639,-3.3303697,0.8668178,-0.19303341,0.21563543,0.67932534,-0.52136433,-0.40887898,4
-2.8784497,-3.1721954,2.657599,-6.8785415,6.3087215,-0.46926352,-3.3879137,8.13099,-4.3103857,0.03726278,-0.053145275,0.9468411,0.6529016,-0.5360919,-0.40739682,4
-6.598302,-0.44799662,1.7294362,-6.2009826,5.4324436,-0.6727707,-3.086978,8.154846,-4.4877,-0.29810223,-0.18753563,0.6407976,0.6563594,-0.5555272,-0.3799655,4
-5.545236,-1.1911969,3.9997158,-9.986216,7.6829934,-2.5809495,-2.222046,8.384179,-4.575855,-0.105068825,-0.08979719,0.56016344,0.65098184,-0.5573896,-0.37509012,4
-3.1817553,-1.6888113,0.841418,-8.602366,6.6391215,-0.6631939,-1.5692513,8.726077,-4.190873,0.64873886,0.36774087,0.37507126,0.63624656,-0.47288916,-0.49771962,4
-3.0516877,-0.83544445,4.679492,-5.463568,6.600814,-3.8283286,-1.2201568,8.556571,-4.6332164,-0.63407815,-0.020158553,-0.111177474,0.56823975,-0.48637623,-0.50878507,4
-6.467625,1.6666698,3.6946893,-4.548983,8.1881695,1.4269443,-0.9263465,8.611951,-4.5985456,-0.3475823,-0.17959438,-0.25167647,0.56823975,-0.48637623,-0.50878507,4
-3.2223935,0.52210236,4.189606,-8.221688,10.398018,-1.163582,-2.9470458,9.007768,-2.5190115,0.021991149,-0.14538592,0.004886922,0.56823975,-0.48637623,-0.50878507,4
-2.2268243,-0.75974274,2.5884433,-4.0294414,8.760384,-0.38067806,-1.6043575,9.603982,-1.1661726,0.021991149,-0.14538592,0.004886922,0.56823975,-0.48637623,-0.50878507,4
1.039326,0.008737564,0.17257893,-4.9200845,8.248025,0.2825158,-1.6043575,9.603982,-1.1661726,0.021991149,-0.14538592,0.004886922,0.56823975,-0.48637623,-0.50878507,4
1.039326,0.008737564,0.17257893,-0.5650316,9.61272,-0.9935937,-1.6043575,9.603982,-1.1661726,0.021991149,-0.14538592,0.004886922,0.56823975,-0.48637623,-0.50878507,4
1.039326,0.008737564,0.17257893,-0.5650316,9.61272,-0.9935937,-1.6043575,9.603982,-1.1661726,0.021991149,-0.14538592,0.004886922,-0.072548725,0.7100222,0.69456327,4
1.039326,0.008737564,0.17257893,-0.5650316,9.61272,-0.9935937,-1.6043575,9.603982,-1.1661726,0.021991149,-0.14538592,0.004886922,-0.013175548,0.7410895,0.67033005,4
1.039326,0.008737564,0.17257893,-0.5650316,9.61272,-0.9935937,-1.6043575,9.603982,-1.1661726,0.023823744,-0.1563815,-0.004886922,-0.005529066,0.7424508,0.6685633,4
1.039326,0.008737564,0.17257893,-0.5650316,9.61272,-0.9935937,-2.2483585,9.543654,-0.18426469,0.04337143,-0.17531833,0.013439035,0.003254533,0.74376875,0.6665939,4
1.6426255,0.10976696,-0.81172323,-0.5650316,9.61272,-0.9935937,-0.6913197,9.734179,-0.9686481,0.054367006,-0.20830505,0.009773844,0.014020148,0.74538404,0.66387725,4
0.08079827,-0.10709381,0.001390576,-0.60573304,9.653421,-0.9959879,-0.68329626,9.73101,-1.0054513,0.06719518,-0.24984388,0.02321288,0.0267568,0.74723333,0.660223,4
0.10868788,-0.10631943,0.016646028,-0.61052144,9.627085,-0.9672575,-0.6795085,9.727271,-1.0434774,0.08552113,-0.3231477,0.018936822,0.035799567,0.74976075,0.655294,4
0.08814067,-0.11933994,0.02354753,-0.5746084,9.624691,-0.9888053,-0.6790238,9.721721,-1.0943034,0.105068825,-0.33964106,0.03970624,0.03313731,0.75437546,0.64728516,4
0.04847282,-0.06420612,0.05913675,-0.59136784,9.607931,-1.0199299,-0.69315034,9.713265,-1.1586282,0.10140363,-0.2864958,-0.042760566,-0.000389,0.75814843,0.6398011,4
-0.227251,-0.12552547,0.000344,-0.60812724,9.629479,-1.067814,-0.7848127,9.695726,-1.2439305,0.03970624,-0.14477506,-0.3481932,-0.0473116,0.77355075,0.6162347,4
-0.2858336,-0.21478939,-0.11905134,-0.92655605,9.591172,-1.1372458,-1.0686607,9.65283,-1.3605993,-0.004886922,0.29443705,-1.2082914,-0.049536157,0.78788596,0.59536463,4
-0.6024921,-0.22206974,-0.44941723,-1.0510546,9.466674,-1.388637,-1.7667292,9.535225,-1.4589632,0.99265605,0.06352998,-0.34574974,-0.055590816,0.79073524,0.59418654,4
-0.31862056,-0.71019745,-0.49470544,-1.6927006,9.442732,-1.8148049,-2.6978307,9.219412,-1.9734733,-0.02321288,0.24678956,-0.16615535,-0.08402308,0.81831205,0.5509651,4
0.061814547,0.22092533,-0.7774644,-2.0925324,8.92319,-1.9129672,-2.887261,9.055035,-2.4167147,-0.014660766,0.20463985,0.19853121,-0.09662065,0.81568134,0.5549295,4
-0.8644531,-0.98418045,-0.6239214,-2.6647465,9.205706,-2.9879637,-2.7624052,9.066538,-2.5174172,0.005497787,0.204029,-0.12705997,-0.091507785,0.8049326,0.5749695,4
-0.093877554,-1.1608839,-0.69081306,-3.7708676,7.9391727,-3.0262709,-3.1631305,8.611323,-3.4655614,-0.35369098,0.41905355,0.07147124,-0.069800794,0.7892975,0.5992757,4
-0.021157742,2.1075172,-0.5303612,-2.8921957,7.8865004,-3.277662,-3.1608183,8.628032,-3.4258869,-0.4251622,-0.100792766,0.19242255,-0.004542477,0.7386298,0.66796607,4
1.4800887,-0.04481888,0.48341298,-3.193865,11.20247,-3.9264908,-2.840272,8.871686,-3.065366,-0.4654793,-0.47952923,0.3268129,0.02442394,0.7220349,0.6836598,4
1.2768582,0.4561243,1.5019523,-1.6232687,8.7053175,-2.8443117,-2.5859127,9.121096,-2.5078094,-0.31764993,-0.5858198,0.33475417,0.02970678,0.6973471,0.69904655,4
1.2643133,0.3623371,1.4088708,-1.6376339,9.227253,-1.5634137,-1.3734957,9.668722,-0.89426124,-0.10323623,-0.6933321,0.12950343,0.054089393,0.6988725,0.69349116,4
0.03274274,0.03018856,0.67638886,-1.3215994,9.483433,-1.0989386,-1.1358988,9.73114,-0.4301368,-0.077579886,-0.6450737,-0.022602014,0.081699796,0.70165926,0.683459,4
0.14948773,-0.07053661,0.45407882,-1.340753,9.698911,-0.21787235,-1.718563,9.651615,0.2515309,-0.004886922,-0.58093286,0.115453534,0.10001852,0.69884413,0.67656267,4
-0.41945922,-0.060442924,0.20336744,-0.9864111,9.660604,0.023942016,-1.5465163,9.682453,0.16968554,0.015882496,-0.65484756,0.18387043,0.14011393,0.68988335,0.6668964,4
0.40448213,0.009275436,-0.2486942,-2.1380222,9.591172,0.45489833,-1.4380249,9.7006235,0.019601941,0.07086037,-0.7153232,0.07391469,0.16412638,0.67023784,0.66026413,4
-0.8173131,-0.16691208,-0.25902212,-1.1420342,9.691729,-0.079008654,-1.5438746,9.68431,0.031639587,0.24740042,-1.3494014,0.24740042,0.21784887,0.6677229,0.6464437,4
0.054681182,-0.17454052,0.13834873,-2.255338,9.533711,-0.23942018,-1.4727863,9.695038,0.08686814,0.10873401,-0.7122689,-0.007941248,0.2629372,0.6617599,0.6201823,4
-0.86395466,-0.24033546,0.68645906,-1.4891934,9.509769,0.16998832,-1.771854,9.63391,0.46765494,0.689056,-0.9211848,0.28710666,0.3128234,0.6699311,0.5742127,4
2.0040915,1.494339,-0.599336,-2.336741,9.454702,0.7733272,-1.1404805,9.739224,0.13117431,0.3005457,-1.2504412,-0.23823744,0.34328786,0.6883544,0.52469283,4
0.386307,-1.009965,0.08669804,0.23223756,11.128249,-0.1316811,-1.073265,9.746759,-0.13851182,0.5681047,-1.0299188,-0.5161811,0.37496123,0.689504,0.49735266,4
0.884123,0.062285423,-0.50552845,-0.7541735,8.7292595,0.21787235,-1.0966221,9.702065,-0.9152777,0.63591075,-0.5045747,-0.25717425,0.418757,0.66219634,0.4836859,4
0.5010127,-0.46224117,-1.2950428,-0.14844051,9.77792,-0.7661445,-1.3551137,9.555047,-1.742171,0.35979962,-1.047023,0.54000485,0.44310468,0.6368749,0.48120564,4
-0.35195208,0.09597969,-0.7717407,-0.8355764,9.210494,-1.8746599,-1.34107,9.444288,-2.2753725,-0.32436943,-0.81306165,0.51068336,0.4601241,0.63326335,0.46493608,4
0.4312734,-0.80600834,-0.75329256,-1.685518,9.7563715,-2.372654,-1.0940914,9.486104,-2.2331975,0.13133603,-0.6053675,-0.048258353,0.46111545,0.6214733,0.471617,4
-0.596215,-1.063302,-0.45788527,-0.94092125,8.614338,-3.0262709,-0.9147756,9.556943,-1.9996039,-0.02687807,-0.33658674,0.18142697,0.46974498,0.60954905,0.4768833,4
-0.62948453,0.6040487,0.6899755,-1.685518,8.403648,-2.6288335,-0.9417241,9.507598,-2.2111382,-0.2321288,0.006108652,0.10934488,0.46892503,0.5967051,0.47847173,4
0.2138868,-1.458292,-0.29559088,-1.5059528,10.031705,-1.5466543,-0.8877055,9.571992,-1.938903,-0.118507855,-0.28710666,0.28099802,0.46395722,0.59230113,0.4804929,4
-0.29503018,0.61773014,0.8303876,-0.6488287,8.221688,-2.3798366,-0.68378484,9.614156,-1.8085499,-0.08857546,-0.15393804,0.1386664,0.4616223,0.59085023,0.48736915,4
0.032561958,-0.59759235,0.13739705,-1.1180922,10.177752,-1.13964,-0.76903003,9.662304,-1.489584,-0.06536258,0.14721853,0.14477506,0.46130407,0.5903952,0.48691037,4
-0.19822747,0.015059471,0.3116367,-0.6512229,9.016563,-1.6711528,-0.86237645,9.682311,-1.2959868,-0.015271631,0.006719518,0.005497787,0.46130407,0.5903952,0.48691037,4
0.04595369,-0.19887829,0.1731062,-0.9672575,9.677363,-1.1779473,-0.77345926,9.699685,-1.2199299,-0.03481932,-0.065973446,-0.11056661,0.46130407,0.5903952,0.48691037,4
0.2563117,-0.08696556,0.001281261,-0.81642276,9.483433,-1.1228806,-0.7931708,9.700132,-1.2036282,-0.03481932,-0.065973446,-0.11056661,0.46130407,0.5903952,0.48691037,4
-0.14535624,-0.12811375,-0.022203088,-0.51714754,9.61272,-1.2186487,-0.7931708,9.700132,-1.2036282,-0.03481932,-0.065973446,-0.11056661,0.46130407,0.5903952,0.48691037,4
-0.14535624,-0.12811375,-0.022203088,-0.91697925,9.579201,-1.2018893,-0.7931708,9.700132,-1.2036282,-0.03481932,-0.065973446,-0.11056661,0.46130407,0.5903952,0.48691037,4
-0.14535624,-0.12811375,-0.022203088,-0.91697925,9.579201,-1.2018893,-0.7931708,9.700132,-1.2036282,-0.03481932,-0.065973446,-0.11056661,-0.57441497,0.5416252,-0.5840358,4
-0.14535624,-0.12811375,-0.022203088,-0.91697925,9.579201,-1.2018893,-0.7931708,9.700132,-1.2036282,-0.03481932,-0.065973446,-0.11056661,-0.56692004,0.5359629,-0.60374004,4
-0.14535624,-0.12811375,-0.022203088,-0.91697925,9.579201,-1.2018893,-0.7931708,9.700132,-1.2036282,0.02565634,0.13988814,0.56077427,-0.622915,0.41633588,-0.65187806,4
-0.14535624,-0.12811375,-0.022203088,-0.91697925,9.579201,-1.2018893,4.575724,-8.3297,-2.4185243,0.73364913,1.0042624,-2.3921483,-0.6388494,0.3114337,-0.69957316,4
-7.9515486,18.210571,2.854269,-0.91697925,9.579201,-1.2018893,4.9908094,-8.168276,-2.1310744,1.1417072,-0.14782938,-2.330451,-0.60703385,0.28825626,-0.73889995,4
-1.6078024,18.776983,3.560413,-3.4644098,10.038888,0.16998832,7.008623,-6.752873,-1.2034467,0.79290307,1.7079792,-1.8350391,-0.57458466,0.35459197,-0.7359115,4
-8.495422,20.79247,0.8012209,3.383007,10.608707,1.4293385,8.3135195,-5.2005506,-0.1004099,-1.0445796,0.8924741,1.0873401,-0.59374154,0.36514735,-0.7155533,4
-10.511396,10.22598,-2.3751945,-1.4867992,14.039598,-0.40222588,8.517734,-4.766215,0.9496413,0.08002335,0.2144137,-0.93828905,-0.5826205,0.4187037,-0.6914274,4
-12.161709,6.976063,-5.041332,-2.1978772,5.0254292,-2.4756045,7.9420614,-5.687299,0.86528003,-0.15210545,0.75808376,-0.84238315,-0.58741766,0.46707514,-0.6514525,4
-13.321833,19.233692,-3.975348,-3.643975,2.2098482,-4.0916905,8.00288,-5.661043,0.27730042,-1.0647382,-0.09896017,1.0390818,-0.5901217,0.5081436,-0.6086318,4
-13.629253,19.001535,1.6476378,-5.379771,13.546393,-3.110068,7.2057014,-6.6456366,-0.28948095,-0.7825184,-0.63529986,0.9627236,-0.6079306,0.53057295,-0.56838065,4
-8.788269,25.51434,3.1840708,-5.626374,13.340492,1.9249382,6.4857697,-7.250364,-1.2399273,-0.37751472,-0.8197812,1.2632693,-0.61754704,0.48890728,-0.6030763,4
-8.590273,16.810411,1.8576313,-1.5825673,18.868704,2.89459,5.529237,-7.8255086,-2.0879047,0.15027285,0.050701816,0.32253686,-0.6674159,0.37324268,-0.63801914,4
-8.350425,16.781998,2.3330266,-2.1045034,9.560047,0.61770403,5.1037817,-7.8320217,-2.9633203,1.1136073,-0.06658431,-2.669481,-0.65525347,0.27878243,-0.7012528,4
-9.218037,17.754189,2.5754611,-2.8083985,8.655039,-0.04070143,6.095245,-7.310433,-2.361337,1.2082914,0.62980205,-2.2021692,-0.62803143,0.28780177,-0.72277725,4
-2.774062,20.282902,1.9488852,-4.1180267,10.081984,-0.50517654,7.547507,-6.0025835,-1.7817192,0.90469146,0.929126,-1.5418239,-0.60222733,0.3381694,-0.7230512,4
